Clothing ID,Title,Review Text,Rating,Recommendation_Text,Clean_Text
66,,"It runs large but thats okay, its great quality and super super soft! i love the way it makes you feel so comfortable. very disappointed the clip fell off.",5," It runs large but thats okay, its great quality and super super soft! i love the way it makes you feel so comfortable. very disappointed the clip fell off.",run large thats okay great quality super super soft love way make feel comfortable disappointed clip fell
240,Adorable one piece,Seafolly is my favorite brand in swimwear. i've collected a few over the years. i was so happy to find this print. the little umbrellas are so cute and fun. i am normally a size 8 in seafolly and this one ran true to size.,5,Adorable one piece Seafolly is my favorite brand in swimwear. i've collected a few over the years. i was so happy to find this print. the little umbrellas are so cute and fun. i am normally a size 8 in seafolly and this one ran true to size.,adorable one piece seafolly favorite brand swimwear ive collected year happy find print little umbrella cute fun normally size seafolly one ran true size
679,Sexy,"This is a very sexy suit. it took some time to figure out how to put it on. it needs instructions, but it is well worth it.",4,"Sexy This is a very sexy suit. it took some time to figure out how to put it on. it needs instructions, but it is well worth it.",sexy sexy suit took time figure put need instruction well worth
159,So close...,"This is a fantastic sweater--really soft, great details. but it's huge. i'm generally between an xs and a s at retailer, and most always an xs with pure + good. but this time even the xs is huge! i wish they offered this one in an xxs. i love it so much that i may keep it anyway? it's really comfortable and i love the style. looks decent with my arms down (like the model's pose), but when my arms are lifted out to either side, it really looks huge. i'll have to think on this one.",3,"So close... This is a fantastic sweater--really soft, great details. but it's huge. i'm generally between an xs and a s at retailer, and most always an xs with pure + good. but this time even the xs is huge! i wish they offered this one in an xxs. i love it so much that i may keep it anyway? it's really comfortable and i love the style. looks decent with my arms down (like the model's pose), but when my arms are lifted out to either side, it really looks huge. i'll have to think on this one.",close fantastic sweaterreally soft great detail huge im generally x retailer always x pure good time even x huge wish offered one xx love much may keep anyway really comfortable love style look decent arm like model pose arm lifted either side really look huge ill think one
278,Love the design,"Love the design of these pants and they are super comfortable. perfect for running errands but managing not to look like you just rolled out of bed. bought the regular m size (usually i want petite because i'm 5'1"") and while they are a little long they still fit relatively well",4,"Love the design Love the design of these pants and they are super comfortable. perfect for running errands but managing not to look like you just rolled out of bed. bought the regular m size (usually i want petite because i'm 5'1"") and while they are a little long they still fit relatively well",love design love design pant super comfortable perfect running errand managing look like rolled bed bought regular size usually want petite im little long still fit relatively well
419,Dreamy pajama pants,"These pajama pants are dreamy in all ways! incredibly soft, with a soft and not binding elastic waist. plus, the print is evocative.

i am 5'8"" and a size 2/4. i bought these in the store. the only size left was one pair of xs. sure enough they fit.

the length is perfect. 

i just ordered a pair for my sister.",5,"Dreamy pajama pants These pajama pants are dreamy in all ways! incredibly soft, with a soft and not binding elastic waist. plus, the print is evocative.

i am 5'8"" and a size 2/4. i bought these in the store. the only size left was one pair of xs. sure enough they fit.

the length is perfect. 

i just ordered a pair for my sister.",dreamy pajama pant pajama pant dreamy way incredibly soft soft binding elastic waist plus print evocative size bought store size left one pair x sure enough fit length perfect ordered pair sister
286,Wowser,"Made by dawn suits are the bomb. the bottom is a tiny bit cheeky, but not thong territory- just enough side leg to be seriously sexy. the quality is fantastic, soft with nude lining. love the retro feel to the high neck top- enough support even for my 36d's. so comfy, i forgot i was wearing it at lunch. the normal triangle tops cut into my shoulders/neck, and this style does not. amazing quality and well worth the price.
fyi- large top fit perfectly, but i needed a medium bottom.",5,"Wowser Made by dawn suits are the bomb. the bottom is a tiny bit cheeky, but not thong territory- just enough side leg to be seriously sexy. the quality is fantastic, soft with nude lining. love the retro feel to the high neck top- enough support even for my 36d's. so comfy, i forgot i was wearing it at lunch. the normal triangle tops cut into my shoulders/neck, and this style does not. amazing quality and well worth the price.
fyi- large top fit perfectly, but i needed a medium bottom.",wowser made dawn suit bomb bottom tiny bit cheeky thong territory enough side leg seriously sexy quality fantastic soft nude lining love retro feel high neck top enough support even d comfy forgot wearing lunch normal triangle top cut shouldersneck style amazing quality well worth price fyi large top fit perfectly needed medium bottom
43,Pretty,"Bra s great, but it has a lot of push-up padding. this might be nice for smaller cup sizes, but for a 34dd, it was a little overkill/unnecessary.",5,"Pretty Bra s great, but it has a lot of push-up padding. this might be nice for smaller cup sizes, but for a 34dd, it was a little overkill/unnecessary.",pretty bra great lot pushup padding might nice smaller cup size dd little overkillunnecessary
474,,"Just received these this morning and so happy. cartonnier always makes a substantial quality product. might run a little large,depends how roomy you want them, lovely colors and perfect length. wish they came in other colors.",5," Just received these this morning and so happy. cartonnier always makes a substantial quality product. might run a little large,depends how roomy you want them, lovely colors and perfect length. wish they came in other colors.",received morning happy cartonnier always make substantial quality product might run little largedepends roomy want lovely color perfect length wish came color
339,Very flattering!,"Love this jumpsuit, i was rather apprehensive as i didn't think it would look as good on me as on the model but i am totally smitten with it. very flattering, especially if you have some bumps and rolls. i ordered in a medium (5.7 and 145 lbs and it fits perfectly. definitely recommend to order down. 
as i'm wearing it to yoga i wear a sports bra underneath, that also helps with the very deep and open back to cover up a bit more. highly recommend, the top hits in all the right spots to make one",5,"Very flattering! Love this jumpsuit, i was rather apprehensive as i didn't think it would look as good on me as on the model but i am totally smitten with it. very flattering, especially if you have some bumps and rolls. i ordered in a medium (5.7 and 145 lbs and it fits perfectly. definitely recommend to order down. 
as i'm wearing it to yoga i wear a sports bra underneath, that also helps with the very deep and open back to cover up a bit more. highly recommend, the top hits in all the right spots to make one",flattering love jumpsuit rather apprehensive didnt think would look good model totally smitten flattering especially bump roll ordered medium lb fit perfectly definitely recommend order im wearing yoga wear sport bra underneath also help deep open back cover bit highly recommend top hit right spot make one
53,,"Very cute shorts. sadly, after one wash they became a lint magnet so had to be returned. disappointing quality.",5," Very cute shorts. sadly, after one wash they became a lint magnet so had to be returned. disappointing quality.",cute short sadly one wash became lint magnet returned disappointing quality
504,Beautiful and comfortable,These are the perfect combination of comfort and beauty. i highly recommend.,5,Beautiful and comfortable These are the perfect combination of comfort and beauty. i highly recommend.,beautiful comfortable perfect combination comfort beauty highly recommend
76,Cute and fun,Sweet leg warmers that are fun and cute too! kept me warm when out in this frosty morning!,5,Cute and fun Sweet leg warmers that are fun and cute too! kept me warm when out in this frosty morning!,cute fun sweet leg warmer fun cute kept warm frosty morning
765,Not for the price,Very orange. the slits in the back are larger than pictured and not at the cutest part of anyone's anatomy... shorter in front and i have a short torso. the fabric is nice and lightweight.,3,Not for the price Very orange. the slits in the back are larger than pictured and not at the cutest part of anyone's anatomy... shorter in front and i have a short torso. the fabric is nice and lightweight.,price orange slit back larger pictured cutest part anyones anatomy shorter front short torso fabric nice lightweight
19,Should've gotten a larger size,"I purchased this jacket in my usual size s, but wish i would've chosen the m. the small works, but the sweater sleeves are tighter than i would've liked, making it hard to layer other clothes underneath. the sleeves are also just a little too short.",4,"Should've gotten a larger size I purchased this jacket in my usual size s, but wish i would've chosen the m. the small works, but the sweater sleeves are tighter than i would've liked, making it hard to layer other clothes underneath. the sleeves are also just a little too short.",shouldve gotten larger size purchased jacket usual size wish wouldve chosen small work sweater sleeve tighter wouldve liked making hard layer clothes underneath sleeve also little short
84,,"Runs large, but very beautiful and sexy! the straps are elastic so better to size down.",4," Runs large, but very beautiful and sexy! the straps are elastic so better to size down.",run large beautiful sexy strap elastic better size
617,Wow!!!,"I hesitated to order this for a long time but am glad i did. i was concerned that it would have trouble staying on the shoulders, and would be unflattering to my large chest (34f). however, it is surprisingly comfortable and secure (has some kind of rubbery grips on the shoulders that keep it in place). very well-designed, and actually supportive to the chest. it offers the sun-protection i am looking for (i am also very pale and tired of getting odd burns on my stomach and chest), and as i head",5,"Wow!!! I hesitated to order this for a long time but am glad i did. i was concerned that it would have trouble staying on the shoulders, and would be unflattering to my large chest (34f). however, it is surprisingly comfortable and secure (has some kind of rubbery grips on the shoulders that keep it in place). very well-designed, and actually supportive to the chest. it offers the sun-protection i am looking for (i am also very pale and tired of getting odd burns on my stomach and chest), and as i head",wow hesitated order long time glad concerned would trouble staying shoulder would unflattering large chest f however surprisingly comfortable secure kind rubbery grip shoulder keep place welldesigned actually supportive chest offer sunprotection looking also pale tired getting odd burn stomach chest head
391,"Very cute, very small","Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it) a final comment on this suit - it looked like there were these little sticky spots all over the suit like stickers had been removed. it was reticketed and it didn't really feel ""brand new"" when it arrived",3,"Very cute, very small Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it) a final comment on this suit - it looked like there were these little sticky spots all over the suit like stickers had been removed. it was reticketed and it didn't really feel ""brand new"" when it arrived",cute small despite reviewer comment size really wanted one work ordered im typically size x chest instead ordered small body sit well cup suit id said b lifted arm would literally come final comment suit looked like little sticky spot suit like sticker removed reticketed didnt really feel brand new arrived
81,My favorite socks,I am so happy i decided to purchase these. they are the only invisible socks i've found that actually stay on my feet. all others always slip off my heel... these are great!,5,My favorite socks I am so happy i decided to purchase these. they are the only invisible socks i've found that actually stay on my feet. all others always slip off my heel... these are great!,favorite sock happy decided purchase invisible sock ive found actually stay foot others always slip heel great
650,Stunning,"These are really stunning. they look exactly like the picture with the pattern matching up perfectly at the seams. i love the mirror image pattern. they're just a bit snug where at first i thought i might not be able to get them on, but once on, they actually fit perfectly. so, i think that's actually how yoga pants are supposed to fit. i'm 115, 5'6"" and i got the xs.",5,"Stunning These are really stunning. they look exactly like the picture with the pattern matching up perfectly at the seams. i love the mirror image pattern. they're just a bit snug where at first i thought i might not be able to get them on, but once on, they actually fit perfectly. so, i think that's actually how yoga pants are supposed to fit. i'm 115, 5'6"" and i got the xs.",stunning really stunning look exactly like picture pattern matching perfectly seam love mirror image pattern theyre bit snug first thought might able get actually fit perfectly think thats actually yoga pant supposed fit im got x
192,Boxy moo moo,"Disappointed :-(
this top has a boxy shape and looked like a mini moo moo on me. i have a similar shape as the model and it looked nothing like that on me. bummer! i liked the quality and weight (not too heavy nor too light) but shape is unflattering. it's going back.",2,"Boxy moo moo Disappointed :-(
this top has a boxy shape and looked like a mini moo moo on me. i have a similar shape as the model and it looked nothing like that on me. bummer! i liked the quality and weight (not too heavy nor too light) but shape is unflattering. it's going back.",boxy moo moo disappointed top boxy shape looked like mini moo moo similar shape model looked nothing like bummer liked quality weight heavy light shape unflattering going back
33,"Pretty, but not the most comfortable","I got the burgundy color and i do have to say that the color looks a little better online than it does in person, but it's not too much of a difference. this is a really cute thong, and if you're just trying to be sexy/romantic, then i think it would be fine and there's nothing at all wrong with it. however, i like to wear thongs just in general because i think they're comfortable and i like not having to worry about panty lines, and this is definitely not the most comfortable. the front pattern",4,"Pretty, but not the most comfortable I got the burgundy color and i do have to say that the color looks a little better online than it does in person, but it's not too much of a difference. this is a really cute thong, and if you're just trying to be sexy/romantic, then i think it would be fine and there's nothing at all wrong with it. however, i like to wear thongs just in general because i think they're comfortable and i like not having to worry about panty lines, and this is definitely not the most comfortable. the front pattern",pretty comfortable got burgundy color say color look little better online person much difference really cute thong youre trying sexyromantic think would fine there nothing wrong however like wear thong general think theyre comfortable like worry panty line definitely comfortable front pattern
483,,This product fit well and was soft and beautifully made.,5, This product fit well and was soft and beautifully made.,product fit well soft beautifully made
812,Sizing runs very large,"I am petite and ordered size small, and it came looking like gym sweat pants. the material was very nice, but in terms of the waist and length size, both run incredibly large. the cuff of the joggers are also not elastic at all, and hangs loose widely. will have to return this item, unfortunately.",1,"Sizing runs very large I am petite and ordered size small, and it came looking like gym sweat pants. the material was very nice, but in terms of the waist and length size, both run incredibly large. the cuff of the joggers are also not elastic at all, and hangs loose widely. will have to return this item, unfortunately.",sizing run large petite ordered size small came looking like gym sweat pant material nice term waist length size run incredibly large cuff jogger also elastic hang loose widely return item unfortunately
1106,,"I tried this dress on in an xs petite. the dress runs slightly bigger, it sort of looked like a tent on me, whereas other xs p dresses at retailer fit tts. the other thing is that the dress just doesn't look like an almost $200 dress. the band that runs across the bust goes under the arms too. it isn't sewn in though, and it was folding down under the arms, making it look like its ripping off. the collar too seemed to pull down right in the center, as if the material was too heavy to stand it's we",1," I tried this dress on in an xs petite. the dress runs slightly bigger, it sort of looked like a tent on me, whereas other xs p dresses at retailer fit tts. the other thing is that the dress just doesn't look like an almost $200 dress. the band that runs across the bust goes under the arms too. it isn't sewn in though, and it was folding down under the arms, making it look like its ripping off. the collar too seemed to pull down right in the center, as if the material was too heavy to stand it's we",tried dress x petite dress run slightly bigger sort looked like tent whereas x p dress retailer fit tt thing dress doesnt look like almost dress band run across bust go arm isnt sewn though folding arm making look like ripping collar seemed pull right center material heavy stand
350,Worked for me!,"I ordered down a size based on other reviews. i am 5' tall, 110 lbs and a size 26 is a great fit. i ordered both the navy and turquoise colors. my only complaint is the turquoise color is not the vibrant blue in the photo but more of a green tone.",4,"Worked for me! I ordered down a size based on other reviews. i am 5' tall, 110 lbs and a size 26 is a great fit. i ordered both the navy and turquoise colors. my only complaint is the turquoise color is not the vibrant blue in the photo but more of a green tone.",worked ordered size based review tall lb size great fit ordered navy turquoise color complaint turquoise color vibrant blue photo green tone
290,Yes yes yes!,"I'm always looking for easy casual items that will withstand being washed a million times, and i think this one will fall into that category. it's a nice thick knit - durable yet soft and sooo cozy. length is fantastic for leggings. i'll basically live in this on weekends!",5,"Yes yes yes! I'm always looking for easy casual items that will withstand being washed a million times, and i think this one will fall into that category. it's a nice thick knit - durable yet soft and sooo cozy. length is fantastic for leggings. i'll basically live in this on weekends!",yes yes yes im always looking easy casual item withstand washed million time think one fall category nice thick knit durable yet soft sooo cozy length fantastic legging ill basically live weekend
325,Love!,I would buy these pajamas in every color if offered. they feel wonderful to the touch and even better on!,5,Love! I would buy these pajamas in every color if offered. they feel wonderful to the touch and even better on!,love would buy pajama every color offered feel wonderful touch even better
607,Awkward on top,"Wanted to love this.. love rompers, but the opening between your chest was oddly designed, it was gapping and certainly couldn't bend over without showing lots.. fabric seemed heavy for the summer. all in all it was too full, made me feel frumpy..",3,"Awkward on top Wanted to love this.. love rompers, but the opening between your chest was oddly designed, it was gapping and certainly couldn't bend over without showing lots.. fabric seemed heavy for the summer. all in all it was too full, made me feel frumpy..",awkward top wanted love love romper opening chest oddly designed gapping certainly couldnt bend without showing lot fabric seemed heavy summer full made feel frumpy
1007,,"Yikes. there is a whole lot of skirt here. i am 5""4, weigh around 120 lb, and usually wear anywhere between a four and six in retailer clothing, depending on the designer. this skirt balloons out from the waist. on the website it seems to flow more naturally from the waist. i think that the flowers are cute but the material is cheap looking. the skirt is very long- hitting way below mid-calf. there is also tons of material - creating a parachute effect. definitely returning.",1," Yikes. there is a whole lot of skirt here. i am 5""4, weigh around 120 lb, and usually wear anywhere between a four and six in retailer clothing, depending on the designer. this skirt balloons out from the waist. on the website it seems to flow more naturally from the waist. i think that the flowers are cute but the material is cheap looking. the skirt is very long- hitting way below mid-calf. there is also tons of material - creating a parachute effect. definitely returning.",yikes whole lot skirt weigh around lb usually wear anywhere four six retailer clothing depending designer skirt balloon waist website seems flow naturally waist think flower cute material cheap looking skirt long hitting way midcalf also ton material creating parachute effect definitely returning
231,True luxury,"I'm 119 and small frame, but took a chance and ordered the m. so glad...the fit was perfect. the robe is soft and beautiful!",5,"True luxury I'm 119 and small frame, but took a chance and ordered the m. so glad...the fit was perfect. the robe is soft and beautiful!",true luxury im small frame took chance ordered gladthe fit perfect robe soft beautiful
361,Cannot get enough of this!,"This is beautiful and fits perfect. it's even prettier in person, and extremely comfortable and high quality. i'm 5'3"" and it hits right above the knee. the straps are adjustable and fits true to size. i bought an xs and it fits perfect. must buy for a sweet little night gown!",5,"Cannot get enough of this! This is beautiful and fits perfect. it's even prettier in person, and extremely comfortable and high quality. i'm 5'3"" and it hits right above the knee. the straps are adjustable and fits true to size. i bought an xs and it fits perfect. must buy for a sweet little night gown!",cannot get enough beautiful fit perfect even prettier person extremely comfortable high quality im hit right knee strap adjustable fit true size bought x fit perfect must buy sweet little night gown
595,Adorable,"Very soft and comfortable, great for girls who don't usually like shorts because of bigger/muscular thighs. i would say these run large, but not drastically. for reference, i'm usually a size 6 on the bottom and i got a small. the girl at the checkout counter called them pajama shorts but i think these can definitely be worn out of the house.",5,"Adorable Very soft and comfortable, great for girls who don't usually like shorts because of bigger/muscular thighs. i would say these run large, but not drastically. for reference, i'm usually a size 6 on the bottom and i got a small. the girl at the checkout counter called them pajama shorts but i think these can definitely be worn out of the house.",adorable soft comfortable great girl dont usually like short biggermuscular thigh would say run large drastically reference im usually size bottom got small girl checkout counter called pajama short think definitely worn house
1150,Love the dres,"Originally bought the plaid version and retuned it to order this one in the store to get free shipping. the fit is completely different. i am a consistent small, particularly in dresses of this style. will be exchanging this for a medium, which i hope will fit. love the color and pattern.",3,"Love the dres Originally bought the plaid version and retuned it to order this one in the store to get free shipping. the fit is completely different. i am a consistent small, particularly in dresses of this style. will be exchanging this for a medium, which i hope will fit. love the color and pattern.",love dres originally bought plaid version retuned order one store get free shipping fit completely different consistent small particularly dress style exchanging medium hope fit love color pattern
1132,Perfect poncho!,This will be my favorite fall acquisition! looks better in person. very flattering. does run large. love the combo of tan and grey.,5,Perfect poncho! This will be my favorite fall acquisition! looks better in person. very flattering. does run large. love the combo of tan and grey.,perfect poncho favorite fall acquisition look better person flattering run large love combo tan grey
660,Glad to find a swimsuit with full coverage,"Really gorgeous print! i purchased these to go with the top (also recommend it as well) and i love these! i have a larger behind, and it's nowadays it seems to find swimsuits with full coverage without feeling like a diaper - these are it. there is elastic at the leg openings, so that may be uncomfortable for some, but i found no problem with it. for reference, i am usually a 6/8 28/29 in pants, and i purchased a medium.",5,"Glad to find a swimsuit with full coverage Really gorgeous print! i purchased these to go with the top (also recommend it as well) and i love these! i have a larger behind, and it's nowadays it seems to find swimsuits with full coverage without feeling like a diaper - these are it. there is elastic at the leg openings, so that may be uncomfortable for some, but i found no problem with it. for reference, i am usually a 6/8 28/29 in pants, and i purchased a medium.",glad find swimsuit full coverage really gorgeous print purchased go top also recommend well love larger behind nowadays seems find swimsuit full coverage without feeling like diaper elastic leg opening may uncomfortable found problem reference usually pant purchased medium
440,Sooo soft!!,"Soft and stylish - my usual large seems a bit too large, so i will try a medium.",5,"Sooo soft!! Soft and stylish - my usual large seems a bit too large, so i will try a medium.",sooo soft soft stylish usual large seems bit large try medium
222,Beautiful design,"This is a really great bathing suit top. i haven't purchased a bikini in about 4 years so i'm glad this is the one i finally purchased. the floral pattern is dainty and gorgeous. the fabric itself is soft and comfortable. i listed it as a 'true to size' fit, but if you're on the larger end of your size spectrum i would get the size up for better coverage. i'm a size 8 through and through, and so ordered a m per their size standards. the size m was comfortable and fit but the size l covered bette",5,"Beautiful design This is a really great bathing suit top. i haven't purchased a bikini in about 4 years so i'm glad this is the one i finally purchased. the floral pattern is dainty and gorgeous. the fabric itself is soft and comfortable. i listed it as a 'true to size' fit, but if you're on the larger end of your size spectrum i would get the size up for better coverage. i'm a size 8 through and through, and so ordered a m per their size standards. the size m was comfortable and fit but the size l covered bette",beautiful design really great bathing suit top havent purchased bikini year im glad one finally purchased floral pattern dainty gorgeous fabric soft comfortable listed true size fit youre larger end size spectrum would get size better coverage im size ordered per size standard size comfortable fit size l covered bette
297,Love these!,My new favorite piece of loungewear. super cute and comfortable.,5,Love these! My new favorite piece of loungewear. super cute and comfortable.,love new favorite piece loungewear super cute comfortable
892,So soft and figure-flattering,"I ordered the black 2 months ago, it was on back order, and i jsut received it finally. the fabric is super soft, itried on both xxs and xs and could keeo either one. the ""v"" in front where it crosses is low, so most people do need a cami underneath, but you could probably do without for ultra sexy look (not my style, but could be done). i plan on wearing this with skirts, deresses and slacks... i saw a commet on the lighter color, not sure, but love this one in black for sure@",5,"So soft and figure-flattering I ordered the black 2 months ago, it was on back order, and i jsut received it finally. the fabric is super soft, itried on both xxs and xs and could keeo either one. the ""v"" in front where it crosses is low, so most people do need a cami underneath, but you could probably do without for ultra sexy look (not my style, but could be done). i plan on wearing this with skirts, deresses and slacks... i saw a commet on the lighter color, not sure, but love this one in black for sure@",soft figureflattering ordered black month ago back order jsut received finally fabric super soft itried xx x could keeo either one v front cross low people need cami underneath could probably without ultra sexy look style could done plan wearing skirt deresses slack saw commet lighter color sure love one black sure
24,"Fun and gorgeous suit, but not for me","This was the first suit i've ever ordered online and the first one piece i've tried since i was a very young girl, so i was a little skeptical going into this. i'm 5'9"", ~145 lbs, 34b, with a pear shape and short torso. i was pleasantly surprised by the overall fit--the length was right, the bottoms fit really well (i was nervous about the boy short/hip hugger design), and the suit was just very comfortable and cute. however, something about the cups just didn't work with my chest; my breasts di",4,"Fun and gorgeous suit, but not for me This was the first suit i've ever ordered online and the first one piece i've tried since i was a very young girl, so i was a little skeptical going into this. i'm 5'9"", ~145 lbs, 34b, with a pear shape and short torso. i was pleasantly surprised by the overall fit--the length was right, the bottoms fit really well (i was nervous about the boy short/hip hugger design), and the suit was just very comfortable and cute. however, something about the cups just didn't work with my chest; my breasts di",fun gorgeous suit first suit ive ever ordered online first one piece ive tried since young girl little skeptical going im lb b pear shape short torso pleasantly surprised overall fitthe length right bottom fit really well nervous boy shorthip hugger design suit comfortable cute however something cup didnt work chest breast di
809,,"Very nice basic tee shirt, soft and comfortable, well cut.",4," Very nice basic tee shirt, soft and comfortable, well cut.",nice basic tee shirt soft comfortable well cut
712,Soft and cozy,"I sized up to an xl and although they have everything you want in a yoga/lounge pant, they just didn't thrill me enough to keep them. they're soft, warm and comfy but i didn't care for the bulk or fit of the foldover waistband. and they were too long so i returned. if you're built like the model, you'll love these.",4,"Soft and cozy I sized up to an xl and although they have everything you want in a yoga/lounge pant, they just didn't thrill me enough to keep them. they're soft, warm and comfy but i didn't care for the bulk or fit of the foldover waistband. and they were too long so i returned. if you're built like the model, you'll love these.",soft cozy sized xl although everything want yogalounge pant didnt thrill enough keep theyre soft warm comfy didnt care bulk fit foldover waistband long returned youre built like model youll love
1034,Stop reading this and just buy them!,"Let me start by saying i am incredibly picky about pants. i hate probably 99% of the pants i try on. pilcro is the consistent exception, and these are probably my favorites of all my pilcros (perhaps tied with the cords). runs true to pilcro size, which i find to be a bit large--most of my other pants are a 30, and a 29 is quite comfortable in these. despite being leggings, they're thick/structured enough to wear to work.",5,"Stop reading this and just buy them! Let me start by saying i am incredibly picky about pants. i hate probably 99% of the pants i try on. pilcro is the consistent exception, and these are probably my favorites of all my pilcros (perhaps tied with the cords). runs true to pilcro size, which i find to be a bit large--most of my other pants are a 30, and a 29 is quite comfortable in these. despite being leggings, they're thick/structured enough to wear to work.",stop reading buy let start saying incredibly picky pant hate probably pant try pilcro consistent exception probably favorite pilcros perhaps tied cord run true pilcro size find bit largemost pant quite comfortable despite legging theyre thickstructured enough wear work
604,Pricey for shorts but like,"I tried these on as i needed bottoms to try on some tops (and i was wearing a dress), but ended up liking them. the fit is snug but comfortable, they didn't ride up and the denim is supple. color is nice too, looked really nice with a swing tank that i half tucked. i have muscular thighs, so shorts are not an easy thing for me... anyway, recommend (tried on 25: 115 lbs, 26-27 inch waist)",4,"Pricey for shorts but like I tried these on as i needed bottoms to try on some tops (and i was wearing a dress), but ended up liking them. the fit is snug but comfortable, they didn't ride up and the denim is supple. color is nice too, looked really nice with a swing tank that i half tucked. i have muscular thighs, so shorts are not an easy thing for me... anyway, recommend (tried on 25: 115 lbs, 26-27 inch waist)",pricey short like tried needed bottom try top wearing dress ended liking fit snug comfortable didnt ride denim supple color nice looked really nice swing tank half tucked muscular thigh short easy thing anyway recommend tried lb inch waist
586,"Lovely material, a miss otherwise","I love the material on these shorts. unfortunately, that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist, causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly, couldn't keep these just for the pretty fabric.",2,"Lovely material, a miss otherwise I love the material on these shorts. unfortunately, that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist, causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly, couldn't keep these just for the pretty fabric.",lovely material miss otherwise love material short unfortunately thats love fit awkward im easy fit theyre boxy body leg bit tight waist causing sure whether place elastic waist higher lower neither one work well sadly couldnt keep pretty fabric
958,,"I love this jacket. i'm 6' tall, 160lbs, 30"" waist and a 34d. i normally go for an 8/medium and i bought a medium. i love it! slightly cropped, barely snug fit but i can still snap it closed. totally warm enough for california fall/winter. i like that the sleeves don't have sherpa in them... make it easier to layer! i bought the ""silver"" corduroy and it's less white than the photos, but it still fits the bill perfectly. love that it's machine washable, too. it also has pockets!",5," I love this jacket. i'm 6' tall, 160lbs, 30"" waist and a 34d. i normally go for an 8/medium and i bought a medium. i love it! slightly cropped, barely snug fit but i can still snap it closed. totally warm enough for california fall/winter. i like that the sleeves don't have sherpa in them... make it easier to layer! i bought the ""silver"" corduroy and it's less white than the photos, but it still fits the bill perfectly. love that it's machine washable, too. it also has pockets!",love jacket im tall lb waist normally go medium bought medium love slightly cropped barely snug fit still snap closed totally warm enough california fallwinter like sleeve dont sherpa make easier layer bought silver corduroy less white photo still fit bill perfectly love machine washable also pocket
44,Classic and comfortable,Great bra. fits well. works under tighter t-shirts. just be aware that the straps do clearly read calvin klein. more mauve than pink.,5,Classic and comfortable Great bra. fits well. works under tighter t-shirts. just be aware that the straps do clearly read calvin klein. more mauve than pink.,classic comfortable great bra fit well work tighter tshirts aware strap clearly read calvin klein mauve pink
526,,Loved this romper! wish it was offered in petite... arm sleeves are too long once it's off shoulders.,4, Loved this romper! wish it was offered in petite... arm sleeves are too long once it's off shoulders.,loved romper wish offered petite arm sleeve long shoulder
309,Great strappy back,"I absolutely love this bra-it is the most comfortable, aesthetically pleasing sports bra i have ever owned. i love the straps! they take some patience to get aligned properly once the bra is one, but afterward it looks amazing. the bra itself is soft and the padded inserts actually stay in place without much manipulation so they are aligned properly. when moving, i do not have any areas that rub or get irritated uncomfortably. i absolutely love this bra. it gives me the support i need for a high",5,"Great strappy back I absolutely love this bra-it is the most comfortable, aesthetically pleasing sports bra i have ever owned. i love the straps! they take some patience to get aligned properly once the bra is one, but afterward it looks amazing. the bra itself is soft and the padded inserts actually stay in place without much manipulation so they are aligned properly. when moving, i do not have any areas that rub or get irritated uncomfortably. i absolutely love this bra. it gives me the support i need for a high",great strappy back absolutely love brait comfortable aesthetically pleasing sport bra ever owned love strap take patience get aligned properly bra one afterward look amazing bra soft padded insert actually stay place without much manipulation aligned properly moving area rub get irritated uncomfortably absolutely love bra give support need high
184,Nubby footless tights,"These are amazing quality. i agree, size up to not have such a sheer effect. i would not wear them as just leggings without a long shirt covering the butt.

they are warm. i wore them under some ski stuff. kept me warm.

i also washed them on handwash cycle. seemed to be ok.",5,"Nubby footless tights These are amazing quality. i agree, size up to not have such a sheer effect. i would not wear them as just leggings without a long shirt covering the butt.

they are warm. i wore them under some ski stuff. kept me warm.

i also washed them on handwash cycle. seemed to be ok.",nubby footless tights amazing quality agree size sheer effect would wear legging without long shirt covering butt warm wore ski stuff kept warm also washed handwash cycle seemed ok
